Class,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
0,44767.1618497114,-0.2427775437,0.0568798399,0.7344154914,0.124143944,-0.2426889849,0.0585000902,-0.1641887446,0.1303934751,-0.2163897209,-0.0267551242,0.1381623857,0.2737413815,-0.1166732472,-0.0283828207,0.2436595153,-0.0577302311,0.0332445196,-0.0869001107,-0.0295570024,-0.0058813669,-0.0499529253,-0.1084176519,-0.0086370813,0.0054705884,0.125418242,0.0226173249,-0.0306591987,-0.0107874496,68.657017341
0,140861.556923077,0.2747557272,0.0511235356,-0.7166689745,-0.2033820594,0.3985520011,-0.2463664147,0.1013246314,-0.1554653093,0.0456164772,0.044046187,-0.277006669,0.149241011,-0.1603875015,-0.0968267617,-0.1650423112,-0.019307871,-0.0822474924,0.1161733173,0.0775893958,-0.1035768249,0.061245397,0.2124099014,0.0441182683,0.0052562938,-0.088049576,-0.0010847641,0.0135456987,0.0066875939,54.7072717949
0,93090.6042944785,-0.1267290553,0.4863136358,-0.2061665333,0.2244013272,0.3486783593,0.0397578287,0.0815245683,-0.2435435551,1.5220730079,-0.129577507,0.5410361273,-2.2606739231,1.6664226309,1.231406445,-0.8993372122,-0.1156682401,0.597583746,0.262640815,-0.1968299952,-0.0376670117,0.0812101834,-0.0075609217,0.0442170913,-0.0309613161,-0.0557386933,0.0354848894,0.0269988173,0.0246666622,64.9338650307
0,165623.222098215,0.367814403,0.2196522643,-0.428024373,-0.1965916516,0.2758647389,-0.163223394,0.0536660172,0.0129448967,0.1127619581,-0.1197053835,-0.3460754823,0.2254970114,-0.0236813269,-0.1187578104,-0.010677432,0.1194670468,-0.1906268842,0.1568145095,0.1121266822,-0.0486258858,-0.0334283371,0.0126759193,0.0404240607,-0.1231847969,-0.1201869765,-0.1563503789,0.0310427436,-0.0085228488,38.6093861607
0,78349.9514170036,-0.1532963094,0.2238056022,0.6113124379,0.0673128908,-0.2568127827,-0.0431222581,-0.1714873836,0.0413521227,-0.3034635446,0.0285287323,0.1679961406,0.2757104834,-0.0251089912,-0.0024708308,0.3736672339,-0.0335653317,0.0261933825,-0.0434354256,-0.0391920847,-0.0067012404,-0.0934771589,-0.1706817833,-0.0240979602,0.0242795635,0.1085521012,0.0196762782,-0.0353202016,0.0188798922,55.8287044534
0,36072.7256544508,-0.2867878084,-0.1628768389,0.7194447975,0.2328041732,-0.2402655814,0.0555394446,-0.1576470561,0.0233351651,-0.2327439596,0.1826762387,0.1358358557,0.1638830235,-0.1784555427,-0.0492406762,0.2346749439,-0.0019565345,-0.0094147078,-0.1214733087,-0.0152790696,-0.027150935,-0.0581379689,-0.0623871888,-0.0331398853,0.0006333801,0.1496628031,0.013527424,0.0455667593,-0.0544682867,81.8355287958
0,132544.082644628,0.3221719428,-0.0883759856,-0.647783089,-0.3111019947,0.2982064125,-0.1155487544,0.0765320431,-0.0903379446,-0.031998436,0.027755707,-0.2803640755,0.1203294197,-0.1133612739,-0.1553211217,-0.2070029489,-0.0144290086,-0.022103949,0.0341601731,0.0336802687,-0.0577547451,0.0714936223,0.2054124409,0.0259893075,-0.0118837944,-0.1444533946,-0.0297591193,-0.0035389663,-0.0053061424,74.4340613932
0,4144.1148148148,-0.4173636855,0.4490520647,1.1327050266,0.7163970076,-0.008558274,0.2432799821,-0.0628211665,-0.0305833,1.2620953796,-0.258168541,1.1263700091,-2.1645447751,1.5840569761,1.2992487807,-0.3972679867,-0.1647546746,0.7131033231,0.1415748371,-0.18561166,0.0236746965,-0.0873379724,-0.2546663726,-0.0386389641,-0.009380112,0.0842205129,-0.0209217282,0.0436149082,0.0321865897,67.0769259259
0,110477.045092838,0.3687344836,0.3562178783,0.0228917879,0.1427050357,0.3949305443,0.0209689144,0.0909652394,-0.2156905727,1.511422679,-0.3560301974,0.6523350091,-2.3181303672,1.5736794168,1.2692056973,-0.6185163601,-0.0597839955,0.4898664964,0.3365674664,-0.1532262186,-0.099089665,-0.0301045279,-0.108973079,0.0080077757,-0.0968981662,-0.1118432249,-0.190662952,0.0076285915,-0.0111521571,44.4827851459
0,31433.8107752961,-0.1489125397,0.0552779614,0.7085170769,0.0892928181,-0.2505485335,-0.0326389585,-0.1695109238,-0.1178385528,-0.1817190243,0.1105362148,0.132203315,0.1254548236,-0.2606072633,-0.0533353508,0.3244045282,0.0250500085,0.0223457146,-0.1498422894,-0.0510230874,0.0408897535,-0.0031932236,-0.1136877192,-0.0075305,0.0327652514,0.1423269445,-0.0089265215,0.0103496147,0.0009801127,67.0323653088
0,61302.9392523366,-0.2132998209,0.0572445984,0.777110507,0.147379971,-0.2030366266,0.0203979323,-0.1306537612,0.0942967397,-0.2169437923,0.0258716741,0.1424436395,0.2102771123,-0.158649824,-0.0273858073,0.317596635,-0.0119339152,-0.030272197,-0.06248491,-0.068928609,-0.0282677824,-0.0467318559,-0.1166684682,-0.0073327121,0.0327613207,0.091150152,0.0489324441,-0.027988773,0.0066600489,63.8883411215
0,39784.4291710393,-0.1891767891,0.053726488,0.7109255939,0.1059705103,-0.2002534279,0.0376638285,-0.1276316244,0.1384028773,-0.2158188964,0.1265096394,0.1852022338,0.1756804666,-0.2253978805,-0.0237037018,0.2197336194,0.0480288053,-0.0172550157,-0.1541350681,0.0198236826,0.0029414409,-0.035890429,-0.1144897267,-0.0110417517,0.010295487,0.1321185665,0.0414234447,-0.014853356,-0.0023583639,62.8918992655
0,86996.9530434783,0.1586466984,0.3663307246,-0.7321251013,-0.3962259186,0.627464352,-0.3058209882,0.418157307,-0.2543480156,0.2448192074,0.184035817,-0.2560502747,0.2158318624,-0.1175895558,-0.1541033872,-0.3136785971,-0.098373515,-0.2409743902,-0.025592922,-0.0363093191,0.0337061805,0.0564153733,0.2149913797,0.0223771254,0.0516199406,-0.0956488537,0.0714334785,0.0428955001,-0.0204563162,42.776
0,47832.9070021886,-0.1023335542,0.0698590704,0.704051666,0.1581830025,-0.2166686453,0.0887748614,-0.0804825804,0.0125674542,-0.2110807665,0.0253621933,0.1496119551,0.2252344291,-0.1570268665,-0.0056610296,0.2863575753,-0.0321360605,-0.0381615457,-0.0760143774,-0.0146096791,0.0165524303,-0.0167542857,-0.0816543908,-0.0389108432,-0.0030737685,0.1518440331,0.007467235,-0.0091426743,0.0043486678,73.5833150985
0,150696.548165138,0.3496315234,-0.0590578272,-0.7544573937,-0.1470646136,0.2034491781,-0.1914835896,-0.0107304441,0.0147061791,0.0234313355,0.0545307364,-0.3559729635,0.1851095109,-0.0557293463,-0.1068385677,-0.1802593461,0.0200147566,-0.0607034331,0.1031145451,0.0399171218,-0.1343911682,0.0024905068,0.1215612895,0.0571789316,-0.0031071508,-0.1485919,-0.0232203716,-0.0266382383,-0.0080375286,63.0977981651
0,160333.359036145,0.4973097133,0.0734901394,-0.712858915,-0.241191622,0.1895677846,-0.2212269342,0.0636731883,-0.025578368,-0.0178606692,0.0335635989,-0.3446895398,0.1827722502,-0.0361913531,-0.1009145379,-0.1906555797,0.0288604113,-0.087473231,0.0650306042,0.0335213053,-0.080571954,0.0229967954,0.004794383,0.0774241956,0.0169308014,-0.1550228608,0.0004658571,0.0005514906,-0.0011261486,60.3535180723
0,117072.5,0.5102869479,-0.124799884,-0.5911300994,-0.2952375999,0.3823358787,-0.0805893125,0.0609106383,-0.0634752656,0.0034173784,0.0484429826,-0.1804346676,0.1001397713,-0.1414095943,-0.240667672,-0.2384574097,0.0811205705,-0.0780247962,-0.024545364,0.0403837576,-0.0444750235,0.0177513534,0.1814309524,0.0222313799,0.0185116011,-0.1163316762,-0.0064668686,-0.0162686738,0.0218367166,63.9928166667
0,28826.8479452059,0.0512861183,0.0882468082,0.670724607,0.1557674982,-0.3043696625,-0.0549897485,-0.1727879921,0.0580541501,-0.2772142956,0.0866656585,0.1333328073,0.0214433971,-0.0558724955,-0.2608314293,0.4551665723,0.2873569476,-0.0006789689,-0.1629796185,0.0167783566,0.0470420978,0.0407832088,0.0707540252,-0.0474515155,0.0150284047,0.1395487922,-0.0045735309,0.0176997684,0.0185773066,59.9267260274
0,1073.9010600712,-0.3108623864,0.2170776867,0.7861700371,0.0646144849,-0.042833432,-0.0417249458,0.1402648904,-0.00938202,-0.0551946636,-0.1138371212,0.1276569827,0.3616153708,-0.0532174148,-0.0359714181,0.1656405968,-0.0732584577,-0.1120168234,-0.1437948098,0.1515504713,0.0640720951,-0.0247010252,-0.1202123122,-0.0499184649,0.0004688466,0.125053644,0.0560749567,0.0194819214,-0.0055904166,66.8008657244
0,123585.908916587,0.325551019,-0.0884789375,-0.6704348828,-0.2120017514,0.2925123457,-0.0835306203,0.0441956269,-0.0031950496,-0.0008198974,0.1381124126,-0.2662828671,0.1295968289,-0.1300068571,-0.1303506073,-0.2076069824,-0.0072642149,-0.0771073891,0.0680703965,-0.0015909965,-0.0744770231,0.0388306603,0.1744400772,0.0248281214,-0.0172735424,-0.093170207,-0.0574642471,-0.0189790971,-0.0165427197,67.9626462128
0,146496.824542519,0.1878452641,0.0189589174,-0.8261702693,-0.087868953,0.3905140588,-0.1723804325,0.0572397921,0.0371393051,0.1254021467,0.0146409362,-0.3426988705,0.2070455811,-0.1342559571,-0.0856680528,-0.1709636909,0.0441527066,-0.056796407,0.0088380939,-0.0099194906,-0.0426103504,0.0364578016,0.0810519676,0.0534597463,-0.0415365976,-0.1634897165,0.0226252464,0.0071946705,-0.0168244827,64.9499892357
0,64548.407651715,-0.1516099292,0.1692781283,0.6981171669,0.1583054461,-0.181162831,0.0051145861,-0.1280938128,0.0844809266,-0.2529984774,0.0025428106,0.1814599509,0.266576371,-0.1022825812,-0.0177214341,0.2897945667,0.0037776005,-0.0122622414,-0.041416287,-0.0087158292,-0.0028862258,-0.0517601589,-0.1372246952,0.0099114821,0.0132285917,0.1209970956,0.0218410474,0.0246113206,0.0153112596,55.3205408971
0,70212.1692307692,-3.1529273473,-4.4321127195,-0.9394384303,1.061090417,-2.2275511674,1.0664930243,1.6811053569,-0.0750284071,-0.2737168398,-0.5945366951,0.1310627086,0.3532065114,0.0743342973,0.2386773668,0.1660641454,-0.0426416109,0.1380745923,0.2643826782,-0.1627840538,1.2832856859,0.3595284487,-0.4724574959,-0.4452094471,0.2802514423,-0.1431838105,0.0263917914,0.0876195326,-0.1555156382,1120.0236923077
0,144467.573137075,0.3925747412,0.0280031819,-0.7670439359,-0.3243743259,0.2376712537,-0.1093394322,-0.0325415242,-0.073479606,-0.0613172389,0.1765070594,-0.2320993298,0.0669257246,-0.2244735697,-0.1235234017,-0.2782028518,0.1277019202,-0.0099012371,-0.0234197887,0.1092177533,-0.049870613,0.0371243094,0.0994722645,0.0522905635,-0.0020138903,-0.1634305664,-0.0472675403,-0.0063625329,-0.0023778289,58.2627874885
0,17524.8659217874,-0.3685540903,0.4880684786,0.7210829131,0.7192434357,-0.2315731886,0.3841753995,-0.247511521,0.0423142341,1.43423948,-0.2812985234,1.2905956252,-2.1402407435,1.494562525,1.275864537,-0.3296088565,-0.1679134467,0.6628208755,0.0600744843,-0.3392820904,0.0589261369,-0.1319799357,-0.1333109713,-0.0180922769,-0.0667038167,0.1609067627,0.0173351833,0.0039034371,-0.020159054,85.5584357542
0,9261.2591549298,-0.8200999819,0.4015766707,1.2100583136,0.3669752402,0.0493478319,0.1310610808,0.0025363947,-0.1664954421,1.9878447805,-0.0183512615,0.9765096135,-2.0600115784,1.5004840169,0.9047156232,-0.9880438228,-0.2847314659,0.6587963051,-0.1110184364,-0.2401748021,0.0642748763,-0.1992708587,-0.1634236176,0.0159844243,0.0461442729,0.1719891159,0.2289468299,0.0372945635,-0.0443970301,49.6504225352
0,153069.964021165,0.2998340746,0.0783993048,-0.7251412173,-0.2303573823,0.2044486622,-0.1364888389,-0.0468275806,-0.0434707224,-0.038082807,-0.0098805295,-0.3577329384,0.1546666032,-0.098263562,-0.0937808541,-0.1611978261,0.0250924964,-0.0057611996,0.1442611097,0.0599210657,-0.1026880989,0.0946571118,0.1132099571,0.0609358214,-0.0091749043,-0.1556898919,0.0121743509,0.001430749,-0.0090841956,60.7833121693
0,66435.9123711339,-0.1364896461,0.1532975814,0.6706047739,0.0719610279,-0.2069116968,0.0874551519,-0.1927285052,-0.033881815,-0.1966559425,0.0158994634,0.0555913781,0.2268545272,-0.1343265131,-0.040605648,0.2552813069,-0.0561579847,0.018829091,-0.0847809938,0.0153430685,0.0019892138,-0.0794273602,-0.1686032996,-0.0060457027,0.0050513223,0.1441787699,0.0215571417,0.0106540009,0.011725331,55.1377319588
0,50320.96816685,-0.2397242211,0.0752377584,0.7073207559,0.2252136292,-0.1877506175,0.0410951147,-0.1697222823,0.1763775847,-0.1358984641,0.0096633166,0.1055678175,0.2367501206,-0.2368713675,-0.0169991331,0.2124964864,-0.0218632987,0.0198925261,-0.1146413237,-0.0254712412,-0.0457894783,-0.0611568066,-0.1244762185,6.81240598621356E-05,-0.002791078,0.1627442563,0.0029178498,-0.0030493786,-0.0104723666,57.6594182217
0,37353.4834578447,-0.0325599267,-0.0552621011,0.7048195593,0.0992075699,-0.1363835308,0.1711808459,-0.127464632,0.1096138731,-0.1490336759,0.0479064572,0.2273661884,0.1914497595,-0.25107828,-0.0961500763,0.2345378709,-0.0332371635,-0.000952338,-0.0539110225,-0.0024840736,0.0172706472,-0.0288913378,-0.0857870994,-0.0512952668,-0.0223954089,0.1341474909,-0.0028714476,-0.0064204128,0.0056764469,74.7170010672
0,97407.1410788382,0.9562238184,-0.1133553824,-0.0258172295,0.1000225419,0.0314509293,0.1185000339,-0.4116876897,-0.0690011948,1.9373149955,-0.3497393997,0.8138912246,-2.0947145479,1.656970841,1.2730860697,-0.741270833,0.4508715781,0.1209843851,0.5499596216,-0.0689653492,-0.1092027289,0.0221991503,0.1655342961,0.1119770959,-0.0562701639,-0.3091799722,0.2717401623,-0.0297565184,-0.0139741943,37.7161549101
0,142202.035679846,0.0268446911,-0.0619427821,-0.8358730746,-0.2776934685,0.3635557434,-0.165389778,0.0033986535,0.0156916116,-0.1391206439,0.1527337475,-0.286729789,0.0903501818,-0.1316036069,-0.0514519059,-0.2042330744,0.0472332228,0.0075595321,-0.0097949789,0.032656994,-0.1117181511,0.0347225279,0.1939193163,-0.0264589038,-0.0041678086,-0.0965618908,0.0088430541,-0.027654901,-0.0082291079,63.5571938284
0,22013.107329843,-0.0939265051,0.1816036869,0.8821395788,0.2480752637,-0.4892763129,0.1309306188,-0.3800305737,0.1732155087,1.6692251931,-0.6025229855,1.0890669943,-2.1707448358,1.4033594108,1.3268002075,-0.2027471116,-0.0578075552,0.7156301845,0.1656857616,-0.1662133262,0.0278440763,-0.0699578689,-0.0127524403,-0.0816821191,-0.0162804963,0.228012163,-0.2024249736,0.0502916356,0.0174977065,73.0515968586
0,73066.8633754303,-0.0925395478,0.1468627946,0.6823688587,0.135426094,-0.1884783628,0.0362433851,-0.1694723023,-5.69728174512727E-06,-0.3021720037,0.0323425595,0.1444262499,0.2249232865,-0.0512785164,-0.0167840716,0.3824298997,0.0419402852,-0.0016562386,-0.1244894864,-0.034408208,0.043467021,-0.0609365562,-0.1283303542,-0.0212189234,0.0306209562,0.1460083269,0.0144887567,-0.0065150452,0.0051349371,58.5291963261
0,137568.494680851,0.2783727515,0.0444871259,-0.7381297211,-0.1448526706,0.4602273788,0.014316319,0.0960114838,-0.0213435751,-0.0439299151,0.0775945498,-0.2548376211,0.135366857,-0.1539790335,-0.1066600538,-0.2082934329,-0.0090582425,-0.0599070079,0.0752240886,0.0575892473,-0.1179843274,0.0298647383,0.1551000036,0.0308816888,-0.0204225703,-0.1588772499,0.002461208,-0.008404135,-0.0102574416,56.4050132979
0,121784.648676171,0.3395982119,-0.1763823547,-0.6737756734,-0.3005101414,0.3116007,-0.1192486742,-0.0147452655,-0.0170731876,-0.099425789,0.1672686054,-0.2855739098,0.0696608627,-0.1481681366,-0.0902096642,-0.2442598836,0.0332879009,-0.0817553043,0.0463020645,0.0168547529,-0.0782145963,0.0482224824,0.2293256664,0.0337505649,-0.0238475002,-0.1160381588,-0.0211344078,0.0170116356,-0.004298936,63.7022199593
0,155382.392434989,0.5253690726,-0.0824848673,-0.6363523999,-0.2941876845,0.1812477168,-0.1261668547,-0.0272624862,-0.0304126186,-0.0427884077,0.1207340422,-0.3180729792,0.0635025106,-0.1590169808,-0.1536640232,-0.2752982189,0.186778515,-0.1042362162,0.0111787565,0.0856906797,-0.0831476318,0.006472839,0.0350897141,0.0695377974,-0.0016813918,-0.1912733483,-0.0657905531,-0.0081069193,-0.0044798012,60.7784515366
0,57540.4914285717,-0.313063271,-0.0324477707,0.7090338275,0.139748721,-0.2638343467,0.0340620909,-0.1421745441,0.0801779471,-0.1870045192,0.0167420582,0.0661436218,0.1967420067,-0.1698501192,-0.0350256146,0.2415516136,0.0195760024,0.0132502084,-0.1287995644,0.0128031306,-0.0483935219,-0.005602558,-0.1367541325,-0.0230530541,0.0465117266,0.1362963421,0.0393078053,-0.0239468641,-0.0143539963,76.66496
0,83014.2429792429,-0.3433380966,0.2958882181,0.6579206355,0.0380455045,-0.0403210355,0.2432287912,-0.187984116,0.0757034821,-0.1356650199,-0.0975428386,0.0668219132,0.3287887081,-0.0255647844,0.033074987,0.3851180324,0.0021340764,-0.0882680409,-0.0312445163,0.0205462795,0.0586351327,-0.1002569838,-0.1074703701,-0.0245746419,0.0926600774,0.1071954987,0.0089077609,-0.0189251356,0.0007620489,52.2274725275
0,52292.1170212769,-0.1984314098,-0.0288139703,0.746083387,0.1101696148,-0.3119046987,0.0287821721,-0.2041119002,0.0671798421,-0.1524966445,0.0480291552,0.1092943823,0.1947872864,-0.2076383586,-0.0608923954,0.2347376872,0.0149533791,-0.0014311595,-0.0691104368,-0.0330714597,-0.0240246166,-0.0626057432,-0.0747114018,-0.0098260595,0.0024891752,0.1408521011,0.0499069229,0.0018665078,-0.030086224,69.0094444444
0,149523.299303945,0.3870980172,0.1962955074,-0.7404590853,-0.0843430667,0.3005781793,-0.1981742141,0.0607465428,0.018479407,0.0664569518,-0.0936161713,-0.3470553687,0.203761428,-0.0983152959,-0.1370904306,-0.1696049212,0.0751669222,-0.0245089089,0.1044042387,0.0342519785,-0.0602355988,0.0353643371,0.1572259873,0.040433362,0.0542814337,-0.1392372747,0.0171986058,-0.01493161,-0.0049385979,50.0687703016
0,126723.360091743,0.2510347149,-0.0683255731,-0.5931416322,-0.1386319224,0.3471178028,0.0049230462,0.0906494843,-0.0298413946,-0.033191653,0.1393556057,-0.2475866217,0.0744426746,-0.1819708014,-0.142863077,-0.1646856446,0.0368893999,-0.0702290784,0.0391941524,0.0205384547,-0.0918796778,0.0687977595,0.18330314,0.0561566541,-0.0297787659,-0.1153056421,-0.0490711792,-0.0034416608,0.0154371284,71.2951605505
0,77158.0928116467,-0.0721170566,0.1840429487,0.6381327594,0.1005067838,-0.2170324066,-0.0522554669,-0.1521851086,0.0803182131,-0.2823370183,-0.0089959216,0.148420204,0.2808985485,-0.0088176225,-0.0404176225,0.3517309296,-0.0434954262,0.0267033556,-0.0185528796,-0.0313743574,-0.0254631649,-0.0406226086,-0.1548536476,-0.0177240561,-0.0332645667,0.1445800488,-0.0007348432,0.0034999967,0.0159837417,52.1301819836
0,79155.155221072,-0.0124333131,0.1362998679,0.7703180309,-0.1090459915,-0.3537977485,-0.0577471032,-0.2492104415,0.0640503914,0.1173169697,-0.2198056933,0.1122444969,0.3250607342,-0.1870099834,-0.0399016793,0.4667482347,-0.0851002986,0.0071792226,-0.0027710718,0.0750783091,-0.0097074132,-0.0839584768,-0.0666770906,-0.0168878783,0.0076039915,0.1767570705,-0.1001577473,0.0343778731,0.009476933,43.9054562559
0,85491.5904605263,-0.4949727061,0.2233487872,0.7297090695,0.0883673478,-0.1456907327,0.0745446612,-0.1614576068,0.1411272259,-0.2294476807,-0.0201278175,0.0877423635,0.3080755941,-5.65264286183662E-05,-0.0468280375,0.3112231906,-0.0858855838,0.0396813126,-0.0482400375,-0.033489238,0.0067515326,-0.0421888748,-0.1639094774,-0.0283532418,0.046098813,0.06848296,0.0841463298,-0.0283845533,0.0031509783,59.7376644737
0,135349.31227652,0.3783947562,0.0028364373,-0.716138761,-0.2358937735,0.3516512416,-0.0079799051,0.1196155826,-0.0838893873,-0.0497931873,0.1223444178,-0.2327733744,0.1111874653,-0.0962056674,-0.1717166273,-0.1472979685,-0.0323002092,-0.0737100985,0.1160570978,-0.0088129973,-0.0966264598,0.0468447972,0.1557766143,0.0494928497,-0.0200330683,-0.1308175518,-0.0159932505,-0.0223932361,-0.0042540523,67.1303337306
0,129099.823464912,0.2376165548,-0.1681584201,-0.6711332625,-0.1386117922,0.3556912184,-0.0968877992,0.0966156562,-0.0422889979,-0.0901334565,0.2160716242,-0.2724870475,0.0521146708,-0.2117643966,-0.0834292013,-0.2261437266,-0.0683709274,-0.0810781102,0.0755744465,0.0403747817,-0.0772218167,0.0200138853,0.1474615379,0.0346073081,-0.0015532633,-0.1301222968,-0.0416817574,-0.0273392076,0.0016418808,78.1843311404
0,169098.440909091,0.150118705,0.3712643986,-0.9021408302,-0.1621983736,0.4030764136,-0.1309539031,0.098732243,0.0441768859,-0.0686915881,-0.0566683677,-0.3193358942,0.252614739,-0.0848445932,-0.0039586747,-0.27286876,0.03110787,-0.0519058108,0.136148876,-0.0332858388,-0.050332503,0.026418035,0.1316214636,0.0329100487,0.0381318726,-0.1042063999,0.0088113579,0.0143289334,-0.0069268358,51.972469697
0,119626.246511628,0.4046236864,-0.0897697087,-0.6185158563,-0.2486912782,0.331052452,-0.09613452,0.0898220962,-0.1696380942,0.0568666202,0.1986452424,-0.3002891864,0.0533097938,-0.1639763815,-0.2385157299,-0.2146010338,-0.004462048,-0.0684741579,0.0150582754,0.0314739989,-0.0658592333,0.0806384619,0.1333264796,0.0129843745,0.0092848589,-0.1071134348,-0.02685418,-0.0253558932,-0.0075373289,68.5716395349
